true_label,BLL,FSRQ
FSRQ,0.06474101543426514,0.9352589845657349
BLL,0.9940052786841989,0.005994721315801144
FSRQ,0.2100655436515808,0.7899344563484192
BLL,0.643344521522522,0.356655478477478
BLL,0.6567344069480896,0.3432655930519104
FSRQ,0.17644095420837402,0.823559045791626
BLL,0.9903050661087036,0.009694933891296387
FSRQ,0.26979565620422363,0.7302043437957764
BLL,0.7058173716068268,0.2941826283931732
FSRQ,0.16020464897155762,0.8397953510284424
BLL,0.9074936807155609,0.09250631928443909
BLL,0.9908471498638391,0.00915285013616085
BLL,0.9879351546987891,0.01206484530121088
BLL,0.931378535926342,0.06862146407365799
FSRQ,0.18486887216567993,0.8151311278343201
FSRQ,0.07627004384994507,0.9237299561500549
FSRQ,0.0866931676864624,0.9133068323135376
BLL,0.9107071906328201,0.08929280936717987
FSRQ,0.060310423374176025,0.939689576625824
FSRQ,0.1826949119567871,0.8173050880432129
BLL,0.9518270008265972,0.048172999173402786
BLL,0.433804452419281,0.566195547580719
BLL,0.6005445420742035,0.3994554579257965
FSRQ,0.05463069677352905,0.945369303226471
FSRQ,0.7124287188053131,0.2875712811946869
FSRQ,0.16556024551391602,0.834439754486084
BLL,0.5165620744228363,0.4834379255771637
BLL,0.9714801032096148,0.028519896790385246
FSRQ,0.06277340650558472,0.9372265934944153
FSRQ,0.14594876766204834,0.8540512323379517
BLL,0.9973933482542634,0.002606651745736599
BLL,0.9903830792754889,0.009616920724511147
FSRQ,0.40176552534103394,0.5982344746589661
FSRQ,0.3109869956970215,0.6890130043029785
BLL,0.9770963434129953,0.02290365658700466
BLL,0.9041339829564095,0.09586601704359055
BLL,0.529098778963089,0.470901221036911
BLL,0.9765754863619804,0.023424513638019562
BLL,0.8934860229492188,0.10651397705078125
BLL,0.6134663224220276,0.3865336775779724
BLL,0.8796390295028687,0.12036097049713135
BLL,0.9919834043830633,0.008016595616936684
FSRQ,0.20135849714279175,0.7986415028572083
FSRQ,0.08827197551727295,0.911728024482727
FSRQ,0.21889513731002808,0.7811048626899719
FSRQ,0.38602155447006226,0.6139784455299377
FSRQ,0.37378233671188354,0.6262176632881165
BLL,0.9991391896037385,0.0008608103962615132
BLL,0.645473837852478,0.354526162147522
BLL,0.9780725352466106,0.02192746475338936
BLL,0.9972946546040475,0.002705345395952463
FSRQ,0.1776508092880249,0.8223491907119751
FSRQ,0.114967942237854,0.885032057762146
BLL,0.9814362060278654,0.01856379397213459
BLL,0.5345057845115662,0.46549421548843384
FSRQ,0.29812943935394287,0.7018705606460571
FSRQ,0.13202327489852905,0.867976725101471
BLL,0.986071802675724,0.01392819732427597
BLL,0.8318660855293274,0.1681339144706726
BLL,0.9925699918530881,0.0074300081469118595
FSRQ,0.3338140845298767,0.6661859154701233
BLL,0.9641444943845272,0.035855505615472794
BLL,0.8680781424045563,0.13192185759544373
FSRQ,0.15476202964782715,0.8452379703521729
BLL,0.9806093871593475,0.019390612840652466
BLL,0.9366844817996025,0.06331551820039749
FSRQ,0.507749617099762,0.49225038290023804
BLL,0.9856946999207139,0.014305300079286098
BLL,0.9813062138855457,0.01869378611445427
BLL,0.9905596934258938,0.009440306574106216
BLL,0.981898108497262,0.018101891502738
